identification_id,organism_id,identification_type,taxon_formula,verbatim_identification,type_status,identified_by,identified_by_id,date_identified,identification_references,identification_verification_status,identification_remarks,type_designation_type,type_designated_by
ind_23_10.03_L367,org_point_23_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_24_10.03_L367,org_point_24_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_25_10.03_L367,org_point_25_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_26_10.03_L367,org_point_26_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_27_10.03_L367,org_point_27_10.03_L367,human,37346003.0,vitta,,,,,,,,,
ind_28_10.03_L367,org_point_28_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_29_10.03_L367,org_point_29_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_30_10.03_L367,org_point_30_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_31_10.03_L367,org_point_31_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_32_10.03_L367,org_point_32_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_33_10.03_L367,org_point_33_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_34_10.03_L367,org_point_34_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_35_10.03_L367,org_point_35_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_36_10.03_L367,org_point_36_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_37_10.03_L367,org_point_37_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_38_10.03_L367,org_point_38_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_39_10.03_L367,org_point_39_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_40_10.03_L367,org_point_40_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_41_10.03_L367,org_point_41_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_42_10.03_L367,org_point_42_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_43_10.03_L367,org_point_43_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_44_10.03_L367,org_point_44_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_45_10.03_L367,org_point_45_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_46_10.03_L367,org_point_46_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_47_10.03_L367,org_point_47_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_48_10.03_L367,org_point_48_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_49_10.03_L367,org_point_49_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_50_10.03_L367,org_point_50_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_51_10.03_L367,org_point_51_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_52_10.03_L367,org_point_52_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_53_10.03_L367,org_point_53_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_54_10.03_L367,org_point_54_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_55_10.03_L367,org_point_55_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_56_10.03_L367,org_point_56_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_57_10.03_L367,org_point_57_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_58_10.03_L367,org_point_58_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_59_10.03_L367,org_point_59_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_60_10.03_L367,org_point_60_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_61_10.03_L367,org_point_61_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_62_10.03_L367,org_point_62_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_63_10.03_L367,org_point_63_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_64_10.03_L367,org_point_64_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_65_10.03_L367,org_point_65_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_66_10.03_L367,org_point_66_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_67_10.03_L367,org_point_67_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_68_10.03_L367,org_point_68_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_69_10.03_L367,org_point_69_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_70_10.03_L367,org_point_70_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_71_10.03_L367,org_point_71_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_72_10.03_L367,org_point_72_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_73_10.03_L367,org_point_73_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_74_10.03_L367,org_point_74_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_75_10.03_L367,org_point_75_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_76_10.03_L367,org_point_76_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_77_10.03_L367,org_point_77_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_78_10.03_L367,org_point_78_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_79_10.03_L367,org_point_79_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_80_10.03_L367,org_point_80_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_81_10.03_L367,org_point_81_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_82_10.03_L367,org_point_82_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_83_10.03_L367,org_point_83_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_84_10.03_L367,org_point_84_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_85_10.03_L367,org_point_85_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_86_10.03_L367,org_point_86_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_87_10.03_L367,org_point_87_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_88_10.03_L367,org_point_88_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_89_10.03_L367,org_point_89_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_90_10.03_L367,org_point_90_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_91_10.03_L367,org_point_91_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_92_10.03_L367,org_point_92_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_93_10.03_L367,org_point_93_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_94_10.03_L367,org_point_94_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_95_10.03_L367,org_point_95_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_96_10.03_L367,org_point_96_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_97_10.03_L367,org_point_97_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_98_10.03_L367,org_point_98_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_99_10.03_L367,org_point_99_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_100_10.03_L367,org_point_100_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_101_10.03_L367,org_point_101_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_102_10.03_L367,org_point_102_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_103_10.03_L367,org_point_103_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_104_10.03_L367,org_point_104_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_105_10.03_L367,org_point_105_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_106_10.03_L367,org_point_106_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_107_10.03_L367,org_point_107_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_108_10.03_L367,org_point_108_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_109_10.03_L367,org_point_109_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_110_10.03_L367,org_point_110_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_111_10.03_L367,org_point_111_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_112_10.03_L367,org_point_112_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_113_10.03_L367,org_point_113_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_114_10.03_L367,org_point_114_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_115_10.03_L367,org_point_115_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_116_10.03_L367,org_point_116_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_117_10.03_L367,org_point_117_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_118_10.03_L367,org_point_118_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_119_10.03_L367,org_point_119_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_120_10.03_L367,org_point_120_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_121_10.03_L367,org_point_121_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_122_10.03_L367,org_point_122_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_123_10.03_L367,org_point_123_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_124_10.03_L367,org_point_124_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_125_10.03_L367,org_point_125_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_126_10.03_L367,org_point_126_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_127_10.03_L367,org_point_127_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_128_10.03_L367,org_point_128_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_129_10.03_L367,org_point_129_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_130_10.03_L367,org_point_130_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_131_10.03_L367,org_point_131_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_132_10.03_L367,org_point_132_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_133_10.03_L367,org_point_133_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_134_10.03_L367,org_point_134_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_135_10.03_L367,org_point_135_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_136_10.03_L367,org_point_136_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_137_10.03_L367,org_point_137_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_138_10.03_L367,org_point_138_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_139_10.03_L367,org_point_139_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_140_10.03_L367,org_point_140_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_141_10.03_L367,org_point_141_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_142_10.03_L367,org_point_142_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_143_10.03_L367,org_point_143_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_144_10.03_L367,org_point_144_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_145_10.03_L367,org_point_145_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_146_10.03_L367,org_point_146_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_147_10.03_L367,org_point_147_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_148_10.03_L367,org_point_148_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_149_10.03_L367,org_point_149_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_150_10.03_L367,org_point_150_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_151_10.03_L367,org_point_151_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_152_10.03_L367,org_point_152_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_153_10.03_L367,org_point_153_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_154_10.03_L367,org_point_154_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_155_10.03_L367,org_point_155_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_156_10.03_L367,org_point_156_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_157_10.03_L367,org_point_157_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_158_10.03_L367,org_point_158_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_159_10.03_L367,org_point_159_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_160_10.03_L367,org_point_160_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_161_10.03_L367,org_point_161_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_162_10.03_L367,org_point_162_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_163_10.03_L367,org_point_163_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_164_10.03_L367,org_point_164_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_165_10.03_L367,org_point_165_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_166_10.03_L367,org_point_166_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_167_10.03_L367,org_point_167_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_168_10.03_L367,org_point_168_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_169_10.03_L367,org_point_169_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_170_10.03_L367,org_point_170_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_171_10.03_L367,org_point_171_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_172_10.03_L367,org_point_172_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_173_10.03_L367,org_point_173_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_174_10.03_L367,org_point_174_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_175_10.03_L367,org_point_175_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_176_10.03_L367,org_point_176_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_177_10.03_L367,org_point_177_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_178_10.03_L367,org_point_178_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_179_10.03_L367,org_point_179_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_180_10.03_L367,org_point_180_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_181_10.03_L367,org_point_181_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_182_10.03_L367,org_point_182_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_183_10.03_L367,org_point_183_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_184_10.03_L367,org_point_184_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_185_10.03_L367,org_point_185_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_186_10.03_L367,org_point_186_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_187_10.03_L367,org_point_187_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_188_10.03_L367,org_point_188_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_189_10.03_L367,org_point_189_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_190_10.03_L367,org_point_190_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_191_10.03_L367,org_point_191_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_192_10.03_L367,org_point_192_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_193_10.03_L367,org_point_193_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_194_10.03_L367,org_point_194_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_195_10.03_L367,org_point_195_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_196_10.03_L367,org_point_196_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_197_10.03_L367,org_point_197_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_198_10.03_L367,org_point_198_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_199_10.03_L367,org_point_199_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_200_10.03_L367,org_point_200_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_201_10.03_L367,org_point_201_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_202_10.03_L367,org_point_202_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_203_10.03_L367,org_point_203_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_204_10.03_L367,org_point_204_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_205_10.03_L367,org_point_205_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_206_10.03_L367,org_point_206_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_207_10.03_L367,org_point_207_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_208_10.03_L367,org_point_208_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_209_10.03_L367,org_point_209_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_210_10.03_L367,org_point_210_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_211_10.03_L367,org_point_211_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_212_10.03_L367,org_point_212_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_213_10.03_L367,org_point_213_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_214_10.03_L367,org_point_214_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_215_10.03_L367,org_point_215_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_216_10.03_L367,org_point_216_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_217_10.03_L367,org_point_217_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_218_10.03_L367,org_point_218_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_219_10.03_L367,org_point_219_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_220_10.03_L367,org_point_220_10.03_L367,human,37350003.0,pictum,,,,,,,,,
ind_221_10.03_L367,org_point_221_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_222_10.03_L367,org_point_222_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_223_10.03_L367,org_point_223_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_224_10.03_L367,org_point_224_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_225_10.03_L367,org_point_225_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_226_10.03_L367,org_point_226_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_227_10.03_L367,org_point_227_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_228_10.03_L367,org_point_228_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_229_10.03_L367,org_point_229_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_230_10.03_L367,org_point_230_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_231_10.03_L367,org_point_231_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_232_10.03_L367,org_point_232_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_233_10.03_L367,org_point_233_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_234_10.03_L367,org_point_234_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_235_10.03_L367,org_point_235_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_236_10.03_L367,org_point_236_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_237_10.03_L367,org_point_237_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_238_10.03_L367,org_point_238_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_239_10.03_L367,org_point_239_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_240_10.03_L367,org_point_240_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_241_10.03_L367,org_point_241_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_242_10.03_L367,org_point_242_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_243_10.03_L367,org_point_243_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_244_10.03_L367,org_point_244_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_245_10.03_L367,org_point_245_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_246_10.03_L367,org_point_246_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_247_10.03_L367,org_point_247_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_248_10.03_L367,org_point_248_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_249_10.03_L367,org_point_249_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_250_10.03_L367,org_point_250_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_251_10.03_L367,org_point_251_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_252_10.03_L367,org_point_252_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_253_10.03_L367,org_point_253_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_254_10.03_L367,org_point_254_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_255_10.03_L367,org_point_255_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_256_10.03_L367,org_point_256_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_257_10.03_L367,org_point_257_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_258_10.03_L367,org_point_258_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_259_10.03_L367,org_point_259_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_260_10.03_L367,org_point_260_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_261_10.03_L367,org_point_261_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_262_10.03_L367,org_point_262_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_263_10.03_L367,org_point_263_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_264_10.03_L367,org_point_264_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_265_10.03_L367,org_point_265_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_266_10.03_L367,org_point_266_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_267_10.03_L367,org_point_267_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_268_10.03_L367,org_point_268_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_269_10.03_L367,org_point_269_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_270_10.03_L367,org_point_270_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_271_10.03_L367,org_point_271_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_272_10.03_L367,org_point_272_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_273_10.03_L367,org_point_273_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_274_10.03_L367,org_point_274_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_275_10.03_L367,org_point_275_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
ind_276_10.03_L367,org_point_276_10.03_L367,human,37346006.0,quinquelineatus,,,,,,,,,
